UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date,coin
DAY,1429228800,0.0001067140465798,0.0001108337745017,0.0001035170413343,0.0001044442543724,2015-04-17,DOGE
DAY,1430697600,9.22891066464e-05,9.62138534429e-05,8.814053715e-05,8.83084112818e-05,2015-05-04,DOGE
DAY,1430784000,8.83084112818e-05,9.31383856542e-05,8.48605154903e-05,8.96013442231e-05,2015-05-05,DOGE
DAY,1430870400,8.96013442231e-05,9.29522695178e-05,8.55250284597e-05,8.72501845983e-05,2015-05-06,DOGE
DAY,1430956800,8.72501845983e-05,8.98651912253e-05,8.44961728885e-05,8.79889764366e-05,2015-05-07,DOGE
DAY,1432512000,0.0001397630418839,0.0001432920449003,0.0001334748813036,0.0001406342242895,2015-05-25,DOGE
DAY,1432425600,0.0001326598537088,0.0001427106578228,0.0001267972570125,0.0001397630418839,2015-05-24,DOGE
DAY,1432339200,0.0001319060663733,0.000144446657375,0.0001297408214209,0.0001326598537088,2015-05-23,DOGE
DAY,1432252800,0.0001311868697995,0.0001359708146092,0.0001273113844539,0.0001319060663733,2015-05-22,DOGE
DAY,1432166400,0.0001305583652242,0.0001352099137965,0.0001256947072361,0.0001311868697995,2015-05-21,DOGE
DAY,1432080000,0.0001171599355727,0.0001341042366059,0.0001159239425981,0.0001305583652242,2015-05-20,DOGE
DAY,1431993600,0.0001149021634529,0.0001200764740325,0.000111522590388,0.0001171599355727,2015-05-19,DOGE
DAY,1431907200,0.00011529563663,0.0001184404309406,0.0001118186421174,0.0001149021634529,2015-05-18,DOGE
DAY,1429142400,0.0001049425130525,0.0001119902797997,0.000103666570912,0.0001067140465798,2015-04-16,DOGE
DAY,1431820800,0.0001177366145061,0.0001209343814245,0.0001136310994355,0.00011529563663,2015-05-17,DOGE
DAY,1431648000,0.0001132875283634,0.0001232202487156,0.0001124973878848,0.0001185451937838,2015-05-15,DOGE
DAY,1431561600,0.0001112478245119,0.0001155070211025,0.0001048016528835,0.0001132875283634,2015-05-14,DOGE
DAY,1431475200,0.0001102793209683,0.0001159909345704,0.0001077780417674,0.0001112478245119,2015-05-13,DOGE
DAY,1431388800,9.01674067073e-05,0.0001215409671601,8.9291189764e-05,0.0001102793209683,2015-05-12,DOGE
DAY,1431302400,9.09625666364e-05,9.17563669528e-05,8.76781859359e-05,9.01674067073e-05,2015-05-11,DOGE
DAY,1431216000,9.13633465528e-05,9.37268986318e-05,8.96505674859e-05,9.09625666364e-05,2015-05-10,DOGE
DAY,1431129600,9.01892634382e-05,9.31335133336e-05,8.87804732589e-05,9.13633465528e-05,2015-05-09,DOGE
DAY,1431043200,8.79889764366e-05,9.16741108532e-05,8.43302264173e-05,9.01892634382e-05,2015-05-08,DOGE
DAY,1431734400,0.0001185451937838,0.0001250322639133,0.0001133528277963,0.0001177366145061,2015-05-16,DOGE
DAY,1429056000,0.0001042647635219,0.0001074240105399,0.0001018998377953,0.0001049425130525,2015-04-15,DOGE
DAY,1428969600,0.0001075046357065,0.0001096138333531,0.0001022591974563,0.0001042647635219,2015-04-14,DOGE
DAY,1428883200,0.0001134443821183,0.0001159679129626,0.0001058354533559,0.0001075046357065,2015-04-13,DOGE
DAY,1426896000,0.000134655959431,0.0001372178330998,0.000126925407185,0.000132117494949,2015-03-21,DOGE
DAY,1426809600,0.000132286595055,0.0001384599695037,0.0001307710416552,0.000134655959431,2015-03-20,DOGE
DAY,1426723200,0.0001308134227257,0.0001380842594108,0.0001265777927539,0.000132286595055,2015-03-19,DOGE
DAY,1426636800,0.0001415239815104,0.0001495182263086,0.0001280910137189,0.0001308134227257,2015-03-18,DOGE
DAY,1426550400,0.0001440564561079,0.0001481563100723,0.0001392561632266,0.0001415239815104,2015-03-17,DOGE
DAY,1426464000,0.0001422495116176,0.0001486265481105,0.0001407472126063,0.0001440564561079,2015-03-16,DOGE
DAY,1426377600,0.000141939121838,0.0001511251707628,0.0001389055630058,0.0001422495116176,2015-03-15,DOGE
DAY,1426291200,0.0001389829297472,0.0001487005986931,0.0001370382612735,0.000141939121838,2015-03-14,DOGE
DAY,1426982400,0.000132117494949,0.0001359556299205,0.0001280705941221,0.0001331508269901,2015-03-22,DOGE
DAY,1426204800,0.0001437636449394,0.0001477615853533,0.0001374009854231,0.0001389829297472,2015-03-13,DOGE
DAY,1426032000,0.0001407357405442,0.0001462641458155,0.0001378149310194,0.0001439557983926,2015-03-11,DOGE
DAY,1425945600,0.0001435964165811,0.0001473090204287,0.0001365702143579,0.0001407357405442,2015-03-10,DOGE
DAY,1425859200,0.0001397988330516,0.0001463899995342,0.0001368457766721,0.0001435964165811,2015-03-09,DOGE
DAY,1425772800,0.0001392682510351,0.0001438081455866,0.0001372859818902,0.0001397988330516,2015-03-08,DOGE
DAY,1425686400,0.0001402360720782,0.000146469503446,0.0001369284613574,0.0001392682510351,2015-03-07,DOGE
